2016p386663	2016-05-23T01:34:25.214Z	176.9088135	-39.67542648	2.6	36.2	hawkesbay
2016p386773	2016-05-23T02:32:47.625Z	175.4338989	-40.92158508	1.5	20.8	wellington-marlborough
2016p387485	2016-05-23T08:52:21.561Z	175.8856964	-40.25050735	2.0	18.9	wellington-marlborough
2016p387859	2016-05-23T12:11:47.313Z	176.3352203	-40.22847366	2.0	41.4	wellington-marlborough
2016p388085	2016-05-23T14:12:04.921Z	179.176712	-37.50519562	3.7	33.0	gisborne
2016p388224	2016-05-23T15:26:09.751Z	177.9883118	-37.85593796	2.0	56.7	gisborne
2016p388263	2016-05-23T15:46:43.420Z	177.6836395	-38.76535797	2.1	21.2	gisborne
2016p388264	2016-05-23T15:46:52.082Z	179.1794586	-37.49208069	3.2	24.1	gisborne
2016p388364	2016-05-23T16:40:29.975Z	176.5136871	-39.76012802	3.0	14.5	hawkesbay
2016p388853	2016-05-23T21:00:58.295Z	166.4149628	-46.90594864	3.2	33.0	otago-southland
2016p389152	2016-05-23T23:40:36.274Z	177.1785889	-38.71025467	3.0	28.4	gisborne
2016p389240	2016-05-24T00:27:21.575Z	177.7308044	-38.25552368	2.8	50.0	gisborne
2016p389441	2016-05-24T02:14:41.706Z	173.6329498	-41.38317871	2.2	54.2	wellington-marlborough
2016p389534	2016-05-24T03:04:06.663Z	174.3202057	-40.47307968	2.3	71.2	wellington-marlborough
2016p389885	2016-05-24T06:11:10.488Z	172.7230636	-43.48873048	3.4	10.2	canterbury
2016p390128	2016-05-24T08:20:16.273Z	176.7377826	-40.58702666	2.9	33.6	wellington-marlborough
2016p390132	2016-05-24T08:22:20.788Z	176.7525787	-40.58443451	2.3	24.2	wellington-marlborough
2016p390606	2016-05-24T12:35:16.279Z	177.4363098	-39.17266846	2.3	24.0	hawkesbay
2016p390721	2016-05-24T13:36:24.391Z	177.416748	-39.15110779	2.1	23.0	hawkesbay
2016p390950	2016-05-24T15:38:10.715Z	176.8822479	-39.44188309	4.4	12.9	hawkesbay
2016p390983	2016-05-24T15:56:00.346Z	176.8621216	-39.43453979	2.1	12.9	hawkesbay
2016p391124	2016-05-24T17:11:26.644Z	177.2784729	-37.75542068	2.3	63.2	tongariro-bayofplenty
2016p391153	2016-05-24T17:26:42.777Z	177.400589	-38.0020256	3.7	70.1	tongariro-bayofplenty
2016p391304	2016-05-24T18:47:10.950Z	176.8712006	-39.44177246	2.6	11.2	hawkesbay
2016p391488	2016-05-24T20:25:06.483Z	176.7264099	-39.95767212	1.6	33.8	hawkesbay
2016p391527	2016-05-24T20:45:34.910Z	173.3228188	-42.33756839	2.6	37.3	canterbury
2016p391713	2016-05-24T22:24:42.266Z	174.6843262	-42.33309174	2.6	33.0	wellington-marlborough
2016p391765	2016-05-24T22:52:53.107Z	176.8755798	-39.43343735	2.6	11.1	hawkesbay
2016p392106	2016-05-25T01:54:14.810Z	176.3659363	-40.30835342	2.6	20.2	wellington-marlborough
2016p392174	2016-05-25T02:30:21.302Z	172.2043457	-41.72314072	2.8	88.1	nelson-westcoast
2016p392432	2016-05-25T04:48:04.069Z	176.8679962	-39.41853714	2.2	11.9	hawkesbay
2016p392477	2016-05-25T05:11:55.908Z	176.6211548	-40.37358475	2.3	17.9	wellington-marlborough
2016p392628	2016-05-25T06:32:34.036Z	176.6121368	-40.37004471	2.0	16.7	wellington-marlborough
2016p392869	2016-05-25T08:40:58.780Z	178.695694	-38.43066788	2.2	33.0	gisborne
2016p393101	2016-05-25T10:44:44.093Z	174.4705353	-40.73339462	2.6	54.4	wellington-marlborough
2016p393394	2016-05-25T13:20:28.789Z	172.5092316	-41.84860611	2.8	64.6	nelson-westcoast
2016p393537	2016-05-25T14:36:32.448Z	174.1640472	-40.60226822	2.3	62.7	wellington-marlborough
2016p394455	2016-05-25T22:45:50.389Z	175.191864	-40.52155304	3.2	24.7	wellington-marlborough
2016p394579	2016-05-25T23:51:50.974Z	172.2423401	-41.7075386	1.9	78.2	nelson-westcoast
2016p395185	2016-05-26T05:14:36.458Z	174.0201507	-42.30778703	3.0	31.7	canterbury
2016p395186	2016-05-26T05:15:14.080Z	177.9989777	-38.21365738	2.5	39.3	gisborne
2016p395309	2016-05-26T06:20:49.900Z	179.1205292	-37.82468033	2.3	23.4	gisborne
2016p395422	2016-05-26T07:21:09.051Z	177.9471436	-37.57863617	2.3	67.7	gisborne
2016p395423	2016-05-26T07:21:13.767Z	174.4039534	-41.50238864	4.3	14.6	wellington-marlborough
2016p395741	2016-05-26T10:10:52.133Z	176.9772644	-37.87622452	2.2	60.3	tongariro-bayofplenty
2016p396535	2016-05-26T17:14:12.481Z	172.8698578	-41.64273453	2.1	84.0	nelson-westcoast
2016p396596	2016-05-26T17:46:34.788Z	174.8423767	-39.20854568	2.7	10.9	taranaki
2016p396641	2016-05-26T18:10:46.576Z	176.5657654	-40.13946533	1.9	36.8	hawkesbay
2016p396758	2016-05-26T19:12:29.486Z	175.0302887	-40.60472107	1.9	22.6	wellington-marlborough
