2016p860024	2016-11-14T05:01:10.703Z	174.0695739	-42.22914126	4.0	21.4	canterbury
2016p860053	2016-11-14T05:16:31.747Z	173.4865677	-42.44412951	5.0	35.9	canterbury
2016p860110	2016-11-14T05:46:32.461Z	174.1541116	-41.69022679	4.2	16.5	wellington-marlborough
2016p860111	2016-11-14T05:47:13.914Z	174.2786136	-41.70472634	4.4	12.0	wellington-marlborough
2016p860119	2016-11-14T05:51:37.043Z	173.8087547	-42.30330674	4.4	33.1	canterbury
2016p860138	2016-11-14T06:01:41.967Z	173.0008545	-42.40628815	4.0	33.8	canterbury
2016p860189	2016-11-14T06:29:05.036Z	174.2993099	-41.75287857	4.5	16.0	wellington-marlborough
2016p860215	2016-11-14T06:43:00.133Z	174.2837886	-41.73240431	5.6	23.0	wellington-marlborough
2016p860224	2016-11-14T06:47:52.076Z	173.9684203	-42.31963026	5.7	53.3	canterbury
2016p860234	2016-11-14T06:52:53.504Z	174.2997437	-41.74949265	4.5	14.4	wellington-marlborough
2016p860273	2016-11-14T07:13:52.646Z	173.7601335	-42.05743682	4.1	28.7	wellington-marlborough
2016p860280	2016-11-14T07:17:31.998Z	174.050354	-42.24252701	4.2	10.0	canterbury
2016p860286	2016-11-14T07:20:25.355Z	174.18927	-41.735466	4.0	17.5	wellington-marlborough
2016p860287	2016-11-14T07:21:04.334Z	174.314213	-41.7566522	5.8	23.0	wellington-marlborough
2016p860389	2016-11-14T08:16:07.209Z	174.2606511	-41.68000919	4.0	13.2	wellington-marlborough
2016p860390	2016-11-14T08:16:07.439Z	174.2749184	-41.66708219	4.0	19.8	wellington-marlborough
2016p860435	2016-11-14T08:40:00.319Z	174.3129578	-41.72325094	4.3	23.0	wellington-marlborough
2016p860592	2016-11-14T10:03:50.016Z	173.2971802	-42.59789658	4.9	16.5	canterbury
2016p860612	2016-11-14T10:14:31.305Z	174.2862396	-41.70091629	4.1	13.5	wellington-marlborough
2016p860729	2016-11-14T11:16:42.402Z	174.2661854	-41.70519561	5.1	24.9	wellington-marlborough
2016p860740	2016-11-14T11:22:36.498Z	174.2150758	-41.75791475	4.0	19.1	wellington-marlborough
2016p860744	2016-11-14T11:24:55.790Z	173.758667	-42.25977707	4.5	11.3	canterbury
2016p860749	2016-11-14T11:27:33.673Z	173.575943	-42.52162933	4.5	11.7	canterbury
2016p860755	2016-11-14T11:30:35.996Z	174.300015	-41.68533584	4.4	16.7	wellington-marlborough
2016p860758	2016-11-14T11:32:10.944Z	173.6734742	-42.29102779	4.0	48.6	canterbury
2016p860810	2016-11-14T11:59:43.474Z	174.2896841	-41.69253955	4.4	15.5	wellington-marlborough
2016p860816	2016-11-14T12:03:00.331Z	173.6269379	-42.41564941	4.8	13.5	canterbury
2016p860963	2016-11-14T13:21:05.614Z	174.308655	-41.73146578	4.5	18.8	wellington-marlborough
2016p861018	2016-11-14T13:50:50.768Z	174.3954468	-41.56319046	4.7	13.6	wellington-marlborough
2016p861086	2016-11-14T14:26:59.700Z	173.1409607	-42.73828888	4.4	12.6	canterbury
2016p861102	2016-11-14T14:35:33.514Z	173.4816651	-42.39725937	4.4	49.1	canterbury
2016p861190	2016-11-14T15:22:19.001Z	174.17213	-41.65238431	4.6	15.5	wellington-marlborough
2016p861383	2016-11-14T17:05:07.507Z	173.2576447	-42.82352448	4.2	15.7	canterbury
2016p861596	2016-11-14T18:58:23.009Z	174.1985437	-41.78579103	4.5	23.3	wellington-marlborough
2016p861632	2016-11-14T19:17:33.332Z	173.6903534	-42.26255417	5.0	19.3	canterbury
2016p861719	2016-11-14T20:04:12.851Z	173.2021545	-42.53768549	4.1	34.5	canterbury
2016p861850	2016-11-14T21:14:09.796Z	173.5915262	-42.21855506	4.2	38.3	canterbury
2016p861988	2016-11-14T22:27:15.589Z	174.0353016	-42.45338055	4.3	54.7	canterbury
2016p862179	2016-11-15T00:09:01.337Z	173.9911957	-42.48450851	4.0	22.4	canterbury
2016p862211	2016-11-15T00:26:26.953Z	172.886858	-42.8056498	4.5	30.8	canterbury
2016p862356	2016-11-15T01:43:52.235Z	174.2572104	-41.66155721	5.2	12.3	wellington-marlborough
2016p862364	2016-11-15T01:47:54.022Z	174.2205521	-41.67966563	4.3	19.5	wellington-marlborough
2016p862430	2016-11-15T02:23:01.083Z	173.9861755	-41.83256531	4.6	17.5	wellington-marlborough
2016p862636	2016-11-15T04:12:47.302Z	174.0118866	-42.56079865	4.8	35.8	canterbury
2016p862855	2016-11-15T06:09:35.878Z	174.2301483	-41.71261978	4.5	11.0	wellington-marlborough
2016p863064	2016-11-15T08:00:37.868Z	173.2565308	-42.50829315	4.1	20.8	canterbury
2016p863159	2016-11-15T08:51:15.661Z	173.887146	-42.36108017	4.5	15.4	canterbury
2016p863486	2016-11-15T11:45:25.049Z	173.4134369	-42.62838364	4.0	10.2	canterbury
2016p863619	2016-11-15T12:56:35.663Z	174.2558136	-41.70473862	4.1	13.5	wellington-marlborough
2016p863723	2016-11-15T13:52:03.299Z	174.1812592	-41.69048309	4.8	11.9	wellington-marlborough
2016p863881	2016-11-15T15:15:56.657Z	174.2939453	-41.73570251	4.4	10.6	wellington-marlborough
2016p864224	2016-11-15T18:19:00.149Z	173.5702143	-42.4682517	4.9	22.3	canterbury
2016p864309	2016-11-15T19:03:58.257Z	174.3386526	-41.69564559	4.8	28.7	wellington-marlborough
2016p864401	2016-11-15T19:53:02.656Z	174.3871155	-41.65556717	4.8	12.7	wellington-marlborough
2016p864842	2016-11-15T23:47:50.939Z	174.0394592	-41.83457184	4.6	14.3	wellington-marlborough
2016p865261	2016-11-16T03:31:04.656Z	173.5737	-42.90603256	4.4	22.5	canterbury
2016p865404	2016-11-16T04:47:29.939Z	174.3510132	-41.61540222	4.4	10.5	wellington-marlborough
2016p865429	2016-11-16T05:01:05.894Z	174.267746	-41.69681931	4.2	11.3	wellington-marlborough
2016p865467	2016-11-16T05:21:10.845Z	174.2552643	-41.6883812	4.0	11.0	wellington-marlborough
2016p865557	2016-11-16T06:09:39.419Z	174.363504	-41.69470707	4.9	14.6	wellington-marlborough
2016p865572	2016-11-16T06:16:51.117Z	173.3059845	-42.55309296	4.3	10.8	canterbury
2016p865626	2016-11-16T06:45:51.612Z	174.0192566	-41.82415771	4.3	13.5	wellington-marlborough
2016p865627	2016-11-16T06:46:33.620Z	173.8911285	-42.27209854	4.3	12.1	canterbury
